q non-Coulombic_BLPS full_BLPS
  18.1020000000    0.0383492384    0.0000000000
  18.1050000000    0.0383365305    0.0000000000
  18.1080000000    0.0383238289    0.0000000000
  18.1110000000    0.0383111336    0.0000000000
  18.1140000000    0.0382984447    0.0000000000
  18.1170000000    0.0382857620    0.0000000000
  18.1200000000    0.0382730857    0.0000000000
  18.1230000000    0.0382604156    0.0000000000
  18.1260000000    0.0382477518    0.0000000000
  18.1290000000    0.0382350943    0.0000000000
  18.1320000000    0.0382224431    0.0000000000
  18.1350000000    0.0382097982    0.0000000000
  18.1380000000    0.0381971596    0.0000000000
  18.1410000000    0.0381845272    0.0000000000
  18.1440000000    0.0381719011    0.0000000000
  18.1470000000    0.0381592812    0.0000000000
  18.1500000000    0.0381466676    0.0000000000
  18.1530000000    0.0381340603    0.0000000000
  18.1560000000    0.0381214592    0.0000000000
  18.1590000000    0.0381088643    0.0000000000
  18.1620000000    0.0380962757    0.0000000000
  18.1650000000    0.0380836934    0.0000000000
  18.1680000000    0.0380711172    0.0000000000
  18.1710000000    0.0380585473    0.0000000000
  18.1740000000    0.0380459836    0.0000000000
  18.1770000000    0.0380334262    0.0000000000
  18.1800000000    0.0380208749    0.0000000000
  18.1830000000    0.0380083299    0.0000000000
  18.1860000000    0.0379957910    0.0000000000
  18.1890000000    0.0379832584    0.0000000000
  18.1920000000    0.0379707320    0.0000000000
  18.1950000000    0.0379582117    0.0000000000
  18.1980000000    0.0379456977    0.0000000000
  18.2010000000    0.0379331899    0.0000000000
  18.2040000000    0.0379206882    0.0000000000
  18.2070000000    0.0379081927    0.0000000000
  18.2100000000    0.0378957034    0.0000000000
  18.2130000000    0.0378832202    0.0000000000
  18.2160000000    0.0378707433    0.0000000000
  18.2190000000    0.0378582724    0.0000000000
  18.2220000000    0.0378458078    0.0000000000
  18.2250000000    0.0378333493    0.0000000000
  18.2280000000    0.0378208969    0.0000000000
  18.2310000000    0.0378084507    0.0000000000
  18.2340000000    0.0377960107    0.0000000000
  18.2370000000    0.0377835768    0.0000000000
  18.2400000000    0.0377711490    0.0000000000
  18.2430000000    0.0377587273    0.0000000000
  18.2460000000    0.0377463118    0.0000000000
  18.2490000000    0.0377339024    0.0000000000
  18.2520000000    0.0377214991    0.0000000000
  18.2550000000    0.0377091019    0.0000000000
  18.2580000000    0.0376967109    0.0000000000
  18.2610000000    0.0376843259    0.0000000000
  18.2640000000    0.0376719471    0.0000000000
  18.2670000000    0.0376595743    0.0000000000
  18.2700000000    0.0376472076    0.0000000000
  18.2730000000    0.0376348471    0.0000000000
  18.2760000000    0.0376224926    0.0000000000
  18.2790000000    0.0376101442    0.0000000000
  18.2820000000    0.0375978019    0.0000000000
  18.2850000000    0.0375854656    0.0000000000
  18.2880000000    0.0375731354    0.0000000000
  18.2910000000    0.0375608113    0.0000000000
  18.2940000000    0.0375484933    0.0000000000
  18.2970000000    0.0375361813    0.0000000000
  18.3000000000    0.0375238753    0.0000000000
  18.3030000000    0.0375115755    0.0000000000
  18.3060000000    0.0374992816    0.0000000000
  18.3090000000    0.0374869938    0.0000000000
  18.3120000000    0.0374747121    0.0000000000
  18.3150000000    0.0374624363    0.0000000000
  18.3180000000    0.0374501667    0.0000000000
  18.3210000000    0.0374379030    0.0000000000
  18.3240000000    0.0374256453    0.0000000000
  18.3270000000    0.0374133937    0.0000000000
  18.3300000000    0.0374011481    0.0000000000
  18.3330000000    0.0373889085    0.0000000000
  18.3360000000    0.0373766749    0.0000000000
  18.3390000000    0.0373644473    0.0000000000
  18.3420000000    0.0373522258    0.0000000000
  18.3450000000    0.0373400102    0.0000000000
  18.3480000000    0.0373278006    0.0000000000
  18.3510000000    0.0373155970    0.0000000000
  18.3540000000    0.0373033993    0.0000000000
  18.3570000000    0.0372912077    0.0000000000
  18.3600000000    0.0372790220    0.0000000000
  18.3630000000    0.0372668423    0.0000000000
  18.3660000000    0.0372546686    0.0000000000
  18.3690000000    0.0372425008    0.0000000000
  18.3720000000    0.0372303390    0.0000000000
  18.3750000000    0.0372181831    0.0000000000
  18.3780000000    0.0372060332    0.0000000000
  18.3810000000    0.0371938893    0.0000000000
  18.3840000000    0.0371817513    0.0000000000
  18.3870000000    0.0371696192    0.0000000000
  18.3900000000    0.0371574931    0.0000000000
  18.3930000000    0.0371453729    0.0000000000
  18.3960000000    0.0371332586    0.0000000000
  18.3990000000    0.0371211503    0.0000000000
  18.4020000000    0.0371090478    0.0000000000
  18.4050000000    0.0370969513    0.0000000000
  18.4080000000    0.0370848608    0.0000000000
  18.4110000000    0.0370727761    0.0000000000
  18.4140000000    0.0370606973    0.0000000000
  18.4170000000    0.0370486244    0.0000000000
  18.4200000000    0.0370365575    0.0000000000
  18.4230000000    0.0370244964    0.0000000000
  18.4260000000    0.0370124412    0.0000000000
  18.4290000000    0.0370003919    0.0000000000
  18.4320000000    0.0369883485    0.0000000000
  18.4350000000    0.0369763109    0.0000000000
  18.4380000000    0.0369642793    0.0000000000
  18.4410000000    0.0369522535    0.0000000000
  18.4440000000    0.0369402336    0.0000000000
  18.4470000000    0.0369282195    0.0000000000
  18.4500000000    0.0369162113    0.0000000000
  18.4530000000    0.0369042089    0.0000000000
  18.4560000000    0.0368922125    0.0000000000
  18.4590000000    0.0368802218    0.0000000000
  18.4620000000    0.0368682370    0.0000000000
  18.4650000000    0.0368562581    0.0000000000
  18.4680000000    0.0368442849    0.0000000000
  18.4710000000    0.0368323176    0.0000000000
  18.4740000000    0.0368203562    0.0000000000
  18.4770000000    0.0368084006    0.0000000000
  18.4800000000    0.0367964508    0.0000000000
  18.4830000000    0.0367845068    0.0000000000
  18.4860000000    0.0367725686    0.0000000000
  18.4890000000    0.0367606362    0.0000000000
  18.4920000000    0.0367487097    0.0000000000
  18.4950000000    0.0367367889    0.0000000000
  18.4980000000    0.0367248739    0.0000000000
  18.5010000000    0.0367129648    0.0000000000
  18.5040000000    0.0367010614    0.0000000000
  18.5070000000    0.0366891638    0.0000000000
  18.5100000000    0.0366772720    0.0000000000
  18.5130000000    0.0366653860    0.0000000000
  18.5160000000    0.0366535058    0.0000000000
  18.5190000000    0.0366416313    0.0000000000
  18.5220000000    0.0366297626    0.0000000000
  18.5250000000    0.0366178997    0.0000000000
  18.5280000000    0.0366060425    0.0000000000
  18.5310000000    0.0365941911    0.0000000000
  18.5340000000    0.0365823455    0.0000000000
  18.5370000000    0.0365705056    0.0000000000
  18.5400000000    0.0365586714    0.0000000000
  18.5430000000    0.0365468430    0.0000000000
  18.5460000000    0.0365350203    0.0000000000
  18.5490000000    0.0365232034    0.0000000000
  18.5520000000    0.0365113922    0.0000000000
  18.5550000000    0.0364995867    0.0000000000
  18.5580000000    0.0364877869    0.0000000000
  18.5610000000    0.0364759929    0.0000000000
  18.5640000000    0.0364642046    0.0000000000
  18.5670000000    0.0364524220    0.0000000000
  18.5700000000    0.0364406451    0.0000000000
  18.5730000000    0.0364288739    0.0000000000
  18.5760000000    0.0364171084    0.0000000000
  18.5790000000    0.0364053486    0.0000000000
  18.5820000000    0.0363935946    0.0000000000
  18.5850000000    0.0363818462    0.0000000000
  18.5880000000    0.0363701035    0.0000000000
  18.5910000000    0.0363583664    0.0000000000
  18.5940000000    0.0363466351    0.0000000000
  18.5970000000    0.0363349094    0.0000000000
  18.6000000000    0.0363231894    0.0000000000
  18.6030000000    0.0363114751    0.0000000000
  18.6060000000    0.0362997664    0.0000000000
  18.6090000000    0.0362880635    0.0000000000
  18.6120000000    0.0362763661    0.0000000000
  18.6150000000    0.0362646744    0.0000000000
  18.6180000000    0.0362529884    0.0000000000
  18.6210000000    0.0362413080    0.0000000000
  18.6240000000    0.0362296333    0.0000000000
  18.6270000000    0.0362179642    0.0000000000
  18.6300000000    0.0362063007    0.0000000000
  18.6330000000    0.0361946429    0.0000000000
  18.6360000000    0.0361829907    0.0000000000
  18.6390000000    0.0361713441    0.0000000000
  18.6420000000    0.0361597032    0.0000000000
  18.6450000000    0.0361480678    0.0000000000
  18.6480000000    0.0361364381    0.0000000000
  18.6510000000    0.0361248140    0.0000000000
  18.6540000000    0.0361131955    0.0000000000
  18.6570000000    0.0361015826    0.0000000000
  18.6600000000    0.0360899753    0.0000000000
  18.6630000000    0.0360783736    0.0000000000
  18.6660000000    0.0360667775    0.0000000000
  18.6690000000    0.0360551870    0.0000000000
  18.6720000000    0.0360436021    0.0000000000
  18.6750000000    0.0360320228    0.0000000000
  18.6780000000    0.0360204490    0.0000000000
  18.6810000000    0.0360088808    0.0000000000
  18.6840000000    0.0359973182    0.0000000000
  18.6870000000    0.0359857611    0.0000000000
  18.6900000000    0.0359742096    0.0000000000
  18.6930000000    0.0359626637    0.0000000000
  18.6960000000    0.0359511234    0.0000000000
  18.6990000000    0.0359395885    0.0000000000
  18.7020000000    0.0359280593    0.0000000000
  18.7050000000    0.0359165356    0.0000000000
  18.7080000000    0.0359050174    0.0000000000
  18.7110000000    0.0358935048    0.0000000000
  18.7140000000    0.0358819977    0.0000000000
  18.7170000000    0.0358704961    0.0000000000
  18.7200000000    0.0358590001    0.0000000000
  18.7230000000    0.0358475096    0.0000000000
  18.7260000000    0.0358360246    0.0000000000
  18.7290000000    0.0358245451    0.0000000000
  18.7320000000    0.0358130712    0.0000000000
  18.7350000000    0.0358016027    0.0000000000
  18.7380000000    0.0357901398    0.0000000000
  18.7410000000    0.0357786824    0.0000000000
  18.7440000000    0.0357672304    0.0000000000
  18.7470000000    0.0357557840    0.0000000000
  18.7500000000    0.0357443431    0.0000000000
  18.7530000000    0.0357329076    0.0000000000
  18.7560000000    0.0357214777    0.0000000000
  18.7590000000    0.0357100532    0.0000000000
  18.7620000000    0.0356986342    0.0000000000
  18.7650000000    0.0356872207    0.0000000000
  18.7680000000    0.0356758126    0.0000000000
  18.7710000000    0.0356644101    0.0000000000
  18.7740000000    0.0356530130    0.0000000000
  18.7770000000    0.0356416213    0.0000000000
  18.7800000000    0.0356302351    0.0000000000
  18.7830000000    0.0356188544    0.0000000000
  18.7860000000    0.0356074791    0.0000000000
  18.7890000000    0.0355961093    0.0000000000
  18.7920000000    0.0355847449    0.0000000000
  18.7950000000    0.0355733859    0.0000000000
  18.7980000000    0.0355620324    0.0000000000
  18.8010000000    0.0355506843    0.0000000000
  18.8040000000    0.0355393417    0.0000000000
  18.8070000000    0.0355280045    0.0000000000
  18.8100000000    0.0355166727    0.0000000000
  18.8130000000    0.0355053463    0.0000000000
  18.8160000000    0.0354940254    0.0000000000
  18.8190000000    0.0354827098    0.0000000000
  18.8220000000    0.0354713997    0.0000000000
  18.8250000000    0.0354600950    0.0000000000
  18.8280000000    0.0354487956    0.0000000000
  18.8310000000    0.0354375017    0.0000000000
  18.8340000000    0.0354262132    0.0000000000
  18.8370000000    0.0354149301    0.0000000000
  18.8400000000    0.0354036523    0.0000000000
  18.8430000000    0.0353923800    0.0000000000
  18.8460000000    0.0353811130    0.0000000000
  18.8490000000    0.0353698514    0.0000000000
  18.8520000000    0.0353585952    0.0000000000
  18.8550000000    0.0353473443    0.0000000000
  18.8580000000    0.0353360989    0.0000000000
  18.8610000000    0.0353248587    0.0000000000
  18.8640000000    0.0353136240    0.0000000000
  18.8670000000    0.0353023946    0.0000000000
  18.8700000000    0.0352911706    0.0000000000
  18.8730000000    0.0352799519    0.0000000000
  18.8760000000    0.0352687386    0.0000000000
  18.8790000000    0.0352575306    0.0000000000
  18.8820000000    0.0352463279    0.0000000000
  18.8850000000    0.0352351306    0.0000000000
  18.8880000000    0.0352239386    0.0000000000
  18.8910000000    0.0352127520    0.0000000000
  18.8940000000    0.0352015707    0.0000000000
  18.8970000000    0.0351903947    0.0000000000
  18.9000000000    0.0351792240    0.0000000000
  18.9030000000    0.0351680587    0.0000000000
  18.9060000000    0.0351568986    0.0000000000
  18.9090000000    0.0351457439    0.0000000000
  18.9120000000    0.0351345945    0.0000000000
  18.9150000000    0.0351234504    0.0000000000
  18.9180000000    0.0351123116    0.0000000000
  18.9210000000    0.0351011781    0.0000000000
  18.9240000000    0.0350900499    0.0000000000
  18.9270000000    0.0350789269    0.0000000000
  18.9300000000    0.0350678093    0.0000000000
  18.9330000000    0.0350566969    0.0000000000
  18.9360000000    0.0350455899    0.0000000000
  18.9390000000    0.0350344881    0.0000000000
  18.9420000000    0.0350233916    0.0000000000
  18.9450000000    0.0350123003    0.0000000000
  18.9480000000    0.0350012143    0.0000000000
  18.9510000000    0.0349901336    0.0000000000
  18.9540000000    0.0349790582    0.0000000000
  18.9570000000    0.0349679880    0.0000000000
  18.9600000000    0.0349569230    0.0000000000
  18.9630000000    0.0349458633    0.0000000000
  18.9660000000    0.0349348089    0.0000000000
  18.9690000000    0.0349237597    0.0000000000
  18.9720000000    0.0349127157    0.0000000000
  18.9750000000    0.0349016770    0.0000000000
  18.9780000000    0.0348906435    0.0000000000
  18.9810000000    0.0348796152    0.0000000000
  18.9840000000    0.0348685922    0.0000000000
  18.9870000000    0.0348575744    0.0000000000
  18.9900000000    0.0348465618    0.0000000000
  18.9930000000    0.0348355545    0.0000000000
  18.9960000000    0.0348245523    0.0000000000
  18.9990000000    0.0348135554    0.0000000000
  19.0020000000    0.0348025637    0.0000000000
  19.0050000000    0.0347915771    0.0000000000
  19.0080000000    0.0347805958    0.0000000000
